"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"502","RT @etbunag: Character assassination against Pres Duterte has reached Italy. Bad press tsk tsk mass proliferation of bad information.",FALSE,0,NA,2016-10-07 12:33:54,FALSE,NA,"784371171953213440",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","AddayoNgaDaya",2,TRUE,FALSE,NA,NA
"503","RT @interaksyon: Youth groups give Pres. Duterte an ""incomplete"" as his general grade or mark for his first 100 days. | via @trish_roque ht…",FALSE,0,NA,2016-10-07 12:32:57,FALSE,NA,"784370931032436736",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","claritahallares",9,TRUE,FALSE,NA,NA
"504","Character assassination against Pres Duterte has reached Italy. Bad press tsk tsk mass proliferation of bad information.",FALSE,1,NA,2016-10-07 12:31:01,FALSE,NA,"784370442488451072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","etbunag",2,FALSE,FALSE,NA,NA
"505","RT @PTVph: BALITA: Jose Almonte, positibo sa naging performance ni Pres. Duterte sa kanyang unang 100 araw
https://t.co/czjfkibY6k",FALSE,0,NA,2016-10-07 12:27:13,FALSE,NA,"784369487856283648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atriopine",2,TRUE,FALSE,NA,NA
"506","RT @PTVph: BALITA: Pres. Duterte, iginiit na hindi kawalan kung babawiin ng U.S. ang assistance sa Pilipinas
https://t.co/K6egVjAqxC",FALSE,0,NA,2016-10-07 12:26:22,FALSE,NA,"784369273237975040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atriopine",6,TRUE,FALSE,NA,NA
"507","Minority solons criticize Duterte in first 100 days - https://t.co/OjbdFKO8UC https://t.co/dsdQaWWwb1",FALSE,0,NA,2016-10-07 12:25:15,FALSE,NA,"784368993926717441",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","757LivePH",0,FALSE,FALSE,NA,NA
"508","PAULIT ULIT NA TINIRA NI PRES DUTERTE SI OBAMA"" WE ARE NOT BEGGARS"": https://t.co/SmMER3T3Ha via @YouTube",FALSE,0,NA,2016-10-07 12:25:14,FALSE,NA,"784368987484356608",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","DuterteLatest",0,FALSE,FALSE,NA,NA
"509","RT @ANCALERTS: NOW on ANC: Pres. Duterte answers questions at the Go Negosyo launch of ""Mentor Me"" program in Davao. 

LIVE: https://t.co/z…",FALSE,0,NA,2016-10-07 12:25:10,FALSE,NA,"784368970337882112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JPaguipolar",2,TRUE,FALSE,NA,NA
"510","RT @ANCALERTS: Pres. Duterte joins Small Business Corp (attached agency of DTI) in giving out loans to small businesses. 

LIVE: https://t.…",FALSE,0,NA,2016-10-07 12:24:56,FALSE,NA,"784368913895137281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JPaguipolar",6,TRUE,FALSE,NA,NA
"511","SUPALPAL KAY PRES DUTERTE SI OBAMA ,DE LIMA, CHR AT TRILLANES SA TIRA NIYA: https://t.co/zVincDNCGL via @YouTube",FALSE,0,NA,2016-10-07 12:23:54,FALSE,NA,"784368655022886912",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","DuterteLatest",0,FALSE,FALSE,NA,NA
